Ouvrage,Latitude,Longitude,Region
40137848,-24.7153003,152.2652103,QLD
40137851,-24.9781126,152.4133043,QLD
40137947,-25.0003007,152.4444407,QLD
40137982,-24.7323138,152.2191902,QLD
40138051,-27.6949277,152.2206058,QLD
40138170,-27.553268,152.3143636,QLD
40138389,-17.4317481,145.4937282,QLD
40138666,-24.7465842,152.3053711,QLD
40138668,-24.8229934,152.3052057,QLD
40138742,-24.7220078,152.2750827,QLD
40138747,-24.9943904,152.3927649,QLD
40138748,-24.9872002,152.42613,QLD
40138872,-25.0727616,152.2832661,QLD
40138953,-24.8793554,152.2092057,QLD
40139099,-24.860942,152.3638052,QLD
40139595,-17.3180126,145.5490465,QLD
40139687,-24.9008033,152.2747459,QLD
40139909,-24.9405466,152.2695864,QLD
40140121,-24.9597933,152.4179977,QLD
40140163,-24.9320251,152.4566088,QLD
40140262,-24.9858837,152.2617452,QLD
40140378,-17.2333333,145.4986111,QLD
40140440,-24.8672247,152.2653703,QLD
40140444,-25.140723,152.3330177,QLD
40140591,-17.2422222,145.5183333,QLD
40140592,-17.3675,145.5416667,QLD
40140593,-17.2852778,145.4961111,QLD
40140681,-27.5655911,152.3601088,QLD
40140682,-27.7113801,152.3602715,QLD
40140705,-24.7718451,152.2942107,QLD
40140711,-24.8685839,152.4811506,QLD
40140713,-25.1002328,152.5482064,QLD
40140818,-25.1232169,152.3797572,QLD
40140854,-24.8405142,152.4409494,QLD
40141069,-17.2041667,145.5261111,QLD
40141372,-24.7438654,152.2597722,QLD
40141531,-24.9041528,152.2002289,QLD
40141607,-17.2172648,145.4794568,QLD
40141674,-24.991192,152.4104986,QLD
40141679,-27.6263039,152.3875961,QLD
40141712,-27.7753981,152.3701272,QLD
40141921,-24.9147547,152.4798793,QLD
40141935,-17.2091667,145.485,QLD
40142629,-25.0980477,152.2703831,QLD
40142691,-25.0727616,152.2832661,QLD
40142770,-25.037906,152.3420821,QLD
40142799,-25.0471046,152.2563733,QLD
40142937,-24.9596981,152.4204185,QLD
40143112,-24.9956154,152.2600983,QLD
40143128,-25.0128415,152.3887799,QLD
40143292,-24.8663338,152.3620351,QLD
40143362,-17.2148574,145.5492046,QLD
40143518,-25.0378571,152.2844173,QLD
40143529,-17.1802778,145.4875,QLD
40143740,-25.1003262,152.2841628,QLD
40143875,-24.9998975,152.349817,QLD
40144015,-24.893727,152.3595046,QLD
40144097,-25.0496892,152.2651938,QLD
40144206,-17.2156244,145.5356163,QLD
40144277,-27.6050509,152.1340848,QLD
40144316,-27.4835564,152.4793379,QLD
40144492,-24.8398777,152.2359567,QLD
40144510,-25.0980477,152.2703831,QLD
40144552,-17.2558333,145.5244444,QLD
40144603,-27.6708122,152.3665628,QLD
40144632,-24.7699529,152.3045115,QLD
40145282,-24.8711826,152.2794011,QLD
40145312,-24.8576555,152.4319791,QLD
40145313,-24.9201165,152.2884031,QLD
40145315,-24.9218365,152.4688214,QLD
40145321,-27.5683755,152.2447666,QLD
40145485,-24.8307126,152.3535242,QLD
40145487,-25.097922,152.2979343,QLD
40145609,-25.0638262,152.2334185,QLD
40145704,-17.2513889,145.5036111,QLD
40145986,-24.9164321,152.2626914,QLD
40146079,-24.785346,152.2864593,QLD
40146110,-25.1177587,152.2690099,QLD
40146336,-24.7397759,152.2959938,QLD
40146340,-24.8423505,152.4097601,QLD
40146341,-24.807884,152.3358311,QLD
40146347,-24.9102799,152.462157,QLD
40146589,-27.5814753,152.3628679,QLD
40146600,-17.2091667,145.485,QLD
40146601,-17.1844499,145.4636163,QLD
40146651,-25.0233358,152.3728837,QLD
40146683,-24.8565212,152.3387193,QLD
40146901,-17.2705556,145.5233333,QLD
40146947,-24.8711826,152.2794011,QLD
40146970,-24.7379398,152.2853513,QLD
40146978,-27.5113339,152.4357245,QLD
40147046,-24.7153003,152.2652103,QLD
40147381,-24.9110712,152.1807376,QLD
40147413,-24.7797489,152.2454502,QLD
40147525,-24.8876874,152.2038394,QLD
40147688,-24.7348573,152.2937842,QLD
40147689,-24.7113678,152.2526675,QLD
40147690,-24.8107078,152.3508637,QLD
40147905,-24.9998274,152.3676944,QLD
40147986,-25.0002429,152.2590613,QLD
40148012,-24.8003234,152.2970339,QLD
40148168,-21.8666749,148.7571378,QLD
40148170,-24.9241936,152.1800067,QLD
40148347,-24.7252636,152.266823,QLD
40148437,-17.0629664,145.8078733,QLD
40148489,-24.8054423,152.4333861,QLD
40148615,-24.8387771,152.275069,QLD
40148722,-24.7438654,152.2597722,QLD
40148767,-17.3018824,145.5553913,QLD
40148912,-24.9872836,152.3897029,QLD
40149080,-24.7900474,152.345907,QLD
40149082,-24.8675241,152.4477193,QLD
40149633,-17.211084,145.4779456,QLD
40149768,-23.832272,150.2752814,QLD
40149889,-24.8966918,152.2651724,QLD
40150062,-27.41821,152.5734894,QLD
40150089,-24.7672231,152.3258637,QLD
40150172,-25.0786069,152.3309837,QLD
40150329,-24.9127527,152.1744496,QLD
40150554,-25.0089402,152.4078896,QLD
40150555,-25.0245259,152.277723,QLD
40150651,-24.8876874,152.2038394,QLD
40150789,-24.8414862,152.3507505,QLD
40150825,-24.8548495,152.3829943,QLD
40150886,-17.2027778,145.4816667,QLD
40150969,-24.9182212,152.4656571,QLD
40151043,-27.5434708,151.9069979,QLD
40151116,-17.2118412,145.4754079,QLD
40151182,-24.969637,152.3787109,QLD
40151341,-27.5520346,152.3883988,QLD
40151382,-21.8885628,148.7662658,QLD
40151507,-24.7572592,152.3113589,QLD
40151511,-25.0521026,152.3446372,QLD
40151514,-25.1071531,152.301927,QLD
40151544,-24.7277426,152.2837176,QLD
40151738,-24.9569625,152.3899183,QLD
40151868,-24.9526819,152.3618936,QLD
40151869,-25.0710968,152.2970032,QLD
40151909,-24.9270249,152.471053,QLD
40152072,-25.06596,152.3392842,QLD
40152260,-24.8531864,152.2706252,QLD
40152371,-27.5750755,152.2479141,QLD
40152707,-27.7983274,152.3717095,QLD
40152756,-17.1933333,145.5075,QLD
40153007,-27.7532202,152.3707675,QLD
40153037,-17.2816667,145.5108333,QLD
40153065,-17.2130556,145.4755556,QLD
40153266,-24.9004375,152.4846504,QLD
40153470,-24.7277426,152.2837176,QLD
40153491,-24.9697222,152.2738889,QLD
40157392,-27.5837738,152.3656027,QLD
50038432,-32.4985196,115.8028548,WA
50038460,-32.1957515,115.840877,WA
50038461,-32.1720746,115.8421389,WA
50038465,-32.3717214,115.8569554,WA
50038466,-32.3718587,115.8571785,WA
50038467,-32.3235841,115.8576303,WA
50038475,-32.1806103,115.8506185,WA
50038477,-32.1806108,115.8506715,WA
50038483,-32.1929297,115.8682858,WA
50038485,-32.1803736,115.873143,WA
50038487,-32.4404517,115.8901357,WA
50038488,-32.4404525,115.8897945,WA
50038495,-32.1927392,115.889444,WA
50038498,-32.1801589,115.8893086,WA
50038515,-32.1925998,115.9139602,WA
50038516,-32.1801523,115.9164089,WA
50038524,-32.3800694,115.9607603,WA
50038528,-32.1801979,115.9783568,WA
50038529,-32.1804837,115.9783584,WA
50038542,-32.1388696,115.8102337,WA
50038543,-32.1388682,115.8105721,WA
50038567,-32.1355706,115.8455581,WA
50038569,-32.123226,115.8477415,WA
50038573,-32.1128617,115.8411488,WA
50038577,-32.0966082,115.836,WA
50038585,-32.1659556,115.8531998,WA
50038593,-32.1462816,115.8491409,WA
50038595,-32.1463357,115.8491402,WA
50038598,-32.1458477,115.8490403,WA
50038606,-32.116284,115.8567463,WA
50038608,-32.1040389,115.8493741,WA
50038609,-32.1040396,115.8494589,WA
50038611,-32.1561918,115.8739013,WA
50038613,-32.1200944,115.8702032,WA
50038616,-32.1152771,115.8722128,WA
50038617,-32.1152681,115.8722235,WA
50038624,-32.149798,115.8887983,WA
50038739,-32.1501726,115.8144512,WA
50038741,-32.1494156,115.819604,WA
50038743,-32.1451902,115.8412554,WA
50038745,-32.1452,115.8412,WA
50038981,-32.087746,115.9040571,WA
50038982,-32.210233,115.8634136,WA
50038983,-32.2102421,115.8634241,WA
50038988,-32.1618194,115.8700247,WA
50038989,-32.1458961,115.8736282,WA
50038990,-32.1542518,115.8811337,WA
50038991,-32.1509347,115.9387253,WA
50038992,-32.1418547,115.8518112,WA
50038995,-32.1561158,115.9146719,WA
50039003,-32.0751335,115.8222135,WA
50039004,-32.1378519,115.8315492,WA
50039175,-32.4985983,115.9076247,WA
50039182,-32.3804635,115.9607659,WA
50039187,-32.1806515,115.9783487,WA
50039189,-32.299539,115.9820047,WA
50039198,-32.1310194,115.8753478,WA
50039201,-32.2404928,115.9768299,WA
50039205,-32.4423978,115.977108,WA
50039208,-32.5587911,115.9268359,WA
50039859,-32.1660509,115.8234628,WA
50039862,-32.1681253,115.830185,WA
50039871,-32.1622036,115.8257346,WA
50039875,-32.0966378,115.8359822,WA
50039888,-32.1343867,115.8396639,WA
50039891,-32.1613978,115.8776557,WA
50039892,-32.1147716,115.8255607,WA
50039896,-32.2202104,115.8594111,WA
50039906,-32.2167698,115.8322044,WA
50039907,-32.2167824,115.8322112,WA
50039908,-32.2167943,115.8322172,WA
50039909,-32.2168081,115.8322238,WA
50060414,-31.8178174,115.8152715,WA
50060479,-32.1229124,115.8816023,WA
50060480,-32.1116175,115.8755859,WA
50060481,-32.1037225,115.8662927,WA
50060482,-32.0914945,115.8717816,WA
50060483,-32.0824689,115.8689091,WA
50060485,-32.0734026,115.876475,WA
50060510,-31.8458562,115.8757051,WA
50060534,-32.1666598,115.8976229,WA
50060536,-32.1666092,115.8976172,WA
50060547,-32.1377156,115.8888313,WA
50060549,-32.1108287,115.8935374,WA
50060550,-32.0996482,115.8849313,WA
50060557,-32.0753713,115.8993177,WA
50060635,-32.1636303,115.906413,WA
50060636,-32.1530928,115.9062844,WA
50060637,-32.1411366,115.9069255,WA
50060647,-32.1162123,115.9152918,WA
50060656,-32.076128,115.9139125,WA
50060742,-32.1678533,115.9233845,WA
50060743,-32.1537294,115.9220304,WA
50060744,-32.1349915,115.9197809,WA
50060745,-32.1347061,115.9197227,WA
50060746,-32.1241834,115.9264946,WA
50060747,-32.1089846,115.923599,WA
50060795,-31.8197486,115.9322196,WA
50060826,-31.8319101,115.9518292,WA
50060827,-31.8319191,115.9518291,WA
50060859,-31.8202183,115.9606146,WA
50060860,-31.8202184,115.9606252,WA
50060875,-31.8269557,115.9791053,WA
50060877,-31.8194406,115.984977,WA
50060882,-31.5853732,115.6832027,WA
50060885,-31.6244205,115.709137,WA
50060900,-31.6915306,115.7380672,WA
50060909,-31.5168982,115.751299,WA
50060918,-31.5872986,115.761777,WA
50060920,-31.5695824,115.7598459,WA
50060923,-31.5507669,115.7640118,WA
50060928,-31.776704,115.782047,WA
50060945,-31.5784301,115.7778627,WA
50060946,-31.5660847,115.7808166,WA
50060947,-31.5388207,115.7812344,WA
50060949,-31.5384466,115.7812054,WA
50060950,-31.5384196,115.7812021,WA
50060951,-31.5383953,115.7812008,WA
50060952,-31.5381012,115.7811844,WA
50060953,-31.5380728,115.7811819,WA
50060954,-31.5380442,115.78118,WA
50060955,-31.5054275,115.7767982,WA
50060962,-31.7446365,115.7957582,WA
50060974,-31.5468888,115.8005609,WA
50060986,-31.7278149,115.8108749,WA
50060998,-31.6492157,115.8102863,WA
50061013,-31.4792093,115.8080766,WA
50061044,-31.7248896,115.8355299,WA
50061045,-31.7249076,115.8355296,WA
50061046,-31.7248717,115.8355406,WA
50061051,-31.6584248,115.8285015,WA
50061057,-31.5874437,115.8321313,WA
50061063,-31.7522174,115.8520046,WA
50061064,-31.748764,115.8508666,WA
50061065,-31.7487818,115.8508347,WA
50061066,-31.7487996,115.8508133,WA
50061069,-31.7285388,115.8519396,WA
50061070,-31.7285748,115.8519391,WA
50061090,-31.7083286,115.8364319,WA
50061105,-31.6124659,115.8428365,WA
50061106,-31.5726963,115.8451185,WA
50061110,-31.5072218,115.8395893,WA
50061121,-31.7375896,115.8532108,WA
50061123,-31.7376438,115.8532101,WA
50061134,-31.6548414,115.8553772,WA
50061135,-31.5970071,115.861378,WA
50061136,-31.8036134,115.875076,WA
50061144,-31.7852892,115.8758099,WA
50061161,-31.6916957,115.8785236,WA
50061171,-31.5102284,115.8773962,WA
50061209,-31.6621005,115.8953785,WA
50061210,-31.6172726,115.8953297,WA
50061211,-31.6175625,115.8953256,WA
50061212,-31.6175607,115.8951972,WA
50061213,-31.6175443,115.8951964,WA
50061214,-31.6175266,115.8951989,WA
50061216,-31.5714857,115.8912381,WA
50061219,-31.8036066,115.9180069,WA
50061234,-31.7707336,115.9266476,WA
50061245,-31.6763743,115.905001,WA
50061246,-31.6763216,115.9051704,WA
50061247,-31.6763927,115.905043,WA
50061248,-31.6763562,115.9049906,WA
50061249,-31.6763648,115.9049483,WA
50061251,-31.5394016,115.9164751,WA
50061252,-31.5391315,115.9163553,WA
50061253,-31.507392,115.9097759,WA
50061268,-31.7593806,115.9304531,WA
50061279,-31.7275905,115.9220788,WA
50061282,-31.713508,115.9335159,WA
50061283,-31.7135223,115.9335898,WA
50061284,-31.693836,115.9304631,WA
50061290,-31.7854194,115.9394372,WA
50061307,-31.7770328,115.9529239,WA
50061310,-31.7593889,115.9498916,WA
50061311,-31.7593892,115.9499233,WA
50061315,-31.7402363,115.9511001,WA
50061318,-31.7218653,115.9483136,WA
50061319,-31.7218727,115.948339,WA
50061320,-31.6735593,115.9497012,WA
50061326,-31.804464,115.9536604,WA
50061327,-31.8044908,115.9536179,WA
50061333,-31.7643552,115.9680926,WA
50061334,-31.7642646,115.9680514,WA
50061335,-31.7521237,115.9572164,WA
50061338,-31.7417605,115.9614858,WA
50061343,-31.6960222,115.9573152,WA
50061344,-31.6407462,115.9681065,WA
50061364,-31.7696239,115.9986368,WA
50061365,-31.7696332,115.9986684,WA
50061376,-31.771626,116.008922,WA
50061377,-31.7716262,116.0089537,WA
50061409,-32.1577108,115.8283923,WA
50061410,-32.1501994,115.8143224,WA
50061411,-32.1493383,115.819608,WA
50061412,-32.1441738,115.8217029,WA
50061413,-32.1377326,115.8259881,WA
50061418,-32.1605516,115.836854,WA
50061423,-32.1414539,115.8402006,WA
50061521,-31.6314375,115.7340898,WA
50061524,-31.6285608,115.7306836,WA
50061526,-31.6290192,115.7279785,WA
50061529,-31.6352847,115.7356397,WA
50061534,-31.6394608,115.7326085,WA
50061535,-31.6371941,115.7311022,WA
50061541,-31.6299848,115.7367594,WA
50061542,-31.6299862,115.7367402,WA
50061543,-31.630002,115.7367376,WA
50061544,-31.6307231,115.7351708,WA
50061545,-31.6307104,115.7351634,WA
50061547,-31.6314284,115.7340825,WA
50061548,-31.6331818,115.7286151,WA
50061549,-31.6352823,115.7356695,WA
50061604,-31.5881326,115.7080642,WA
50062332,-31.5386906,115.7033886,WA
50062333,-31.5410934,115.6916224,WA
50062334,-31.5418684,115.6890696,WA
50062336,-31.5545867,115.6967766,WA
50062337,-31.5546334,115.6869796,WA
50062338,-31.5703234,115.6957336,WA
50062945,-31.7659297,115.9439311,WA
50062946,-31.7497501,115.9569457,WA
50062947,-31.7359941,115.9469309,WA
50062953,-31.5678804,115.6992034,WA
50062954,-31.5678049,115.6972817,WA
50062955,-31.5077641,115.7183967,WA
50062956,-31.6667735,115.8538595,WA
50062958,-31.7040995,115.9641132,WA
50062959,-31.7434027,115.9632652,WA
50062960,-31.7524697,115.9594789,WA
50062961,-31.7534594,115.9739571,WA
50062962,-31.7534685,115.973957,WA
50062976,-31.7049198,115.9146131,WA
50063056,-31.9888889,115.886115,WA
50065406,-31.7898705,115.8740083,WA
50065465,-31.5751946,115.6904087,WA
50065466,-32.0940646,115.9278114,WA
50065478,-31.8658624,115.7636666,WA
50065523,-31.6619483,115.9745528,WA
50065524,-31.6061541,116.0132585,WA
50065527,-32.1075804,115.9277695,WA
50065567,-31.7954,115.9947,WA
50065568,-31.7714495,115.979725,WA
50066597,-31.520676,115.6653128,WA
50066598,-31.5485132,115.6789485,WA
50066599,-32.1590015,115.9286436,WA
50071802,-31.3071487,115.6045006,WA
50071803,-31.3074174,115.604318,WA
50071819,-31.475839,115.6835496,WA
50071820,-31.4756833,115.6833202,WA
50071822,-31.5061569,115.7035629,WA
50071841,-31.4660203,115.7628969,WA
50071843,-31.4955806,115.7861693,WA
50071858,-31.3759564,115.6900864,WA
50071860,-31.3759471,115.6903658,WA
50071866,-31.3477585,115.7170291,WA
50071869,-31.4265016,115.7475644,WA
50071870,-31.4262786,115.7478198,WA
50071878,-31.309562,115.778968,WA
50071879,-31.3096512,115.7792919,WA
50071903,-31.5218112,115.6159362,WA
50076737,-31.3623758,115.812087,WA
60007010,-41.435579,146.320611,TAS
60007012,-41.407,146.241622,TAS
60007014,-41.442096,146.387256,TAS
60007016,-41.399597,146.248587,TAS
60007416,-39.793487,143.906389,TAS
60007421,-41.145185,145.911632,TAS
60008065,-39.99189,148.122996,TAS
60008069,-40.067244,147.97817,TAS
60008283,-42.844827,147.688248,TAS
60008313,-40.826732,145.058365,TAS
60008327,-40.858169,145.169075,TAS
60008328,-42.827271,147.218361,TAS
60008336,-41.522299,146.597479,TAS
60008337,-41.522357,146.598618,TAS
60008555,-41.332216,146.112709,TAS
60008562,-40.833824,145.164183,TAS
60008566,-42.351662,147.100777,TAS
60008575,-41.064086,145.802476,TAS
60008583,-42.601073,147.041605,TAS
70010029,-14.4887364,132.2554468,NT
70010041,-14.0694371,131.2501337,NT
70010060,-14.93903,133.164307,NT
70010103,-12.5345328,131.0706236,NT
70013923,-14.4616055,132.2317819,NT
70019615,-12.5256509,131.0773783,NT
70019643,-12.5252796,131.079813,NT
70021594,-12.4988614,131.1228404,NT
70021612,-14.5026989,132.8705728,NT
70021717,-14.0674784,131.2518547,NT
70023662,-14.9625395,133.2652861,NT
70023675,-12.4592211,131.0505916,NT
70023730,-13.9737672,131.3058911,NT
70023731,-14.0623069,131.2599125,NT
70023759,-14.1084518,131.2512752,NT
70023831,-14.5879288,132.4686795,NT
70023832,-12.5011103,131.05095,NT
70023870,-14.4674701,132.3098447,NT
70023881,-14.4123755,132.1743232,NT
80000002,-35.340625,149.153412,ACT
80000005,-35.3179201,149.212126,ACT
80000006,-35.3186385,149.1770263,ACT
80000007,-35.3764393,149.0935067,ACT
80000008,-35.3483471,149.1143143,ACT
80000009,-35.3488717,149.0841243,ACT
80000011,-35.3353189,149.1205866,ACT
80000012,-35.2859768,149.0850174,ACT
80000014,-35.2587043,149.1976668,ACT
